year	tmax
1945	17.6
1945	15.2
1945	19.8
1945	16.8
1945	17.0
1945	14.6
1945	15.0
1945	14.0
1945	14.4
1945	14.0
1945	18.0
1945	12.0
1945	10.0
1945	6.4
1945	12.0
1945	15.4
1945	16.2
1945	17.0
1945	17.0
1945	18.8
1945	20.6
1945	19.4
1945	17.0
1945	19.0
1945	20.6
1945	15.0
1945	15.4
1945	13.0
1945	21.0
1945	21.0
1945	17.8
1945	18.6
1945	18.8
1945	13.5
1945	16.0
1945	16.6
1945	15.4
1945	13.6
1945	12.5
1945	19.3
1945	22.0
1945	22.0
1945	21.4
1945	18.6
1945	19.0
1945	19.8
1945	16.0
1945	17.4
1945	20.0
1945	20.2
1945	23.0
1945	22.0
1945	19.6
1945	20.6
1945	20.0
1945	18.5
1945	16.8
1945	22.0
1945	22.5
1945	20.0
1945	22.0
1945	24.0
1945	26.8
1945	28.0
1945	28.0
1945	29.8
1945	31.2
1945	31.6
1945	30.0
1945	28.4
1945	28.0
1945	24.6
1945	21.6
1945	19.0
1945	20.0
1945	22.0
1945	21.8
1945	17.0
1945	17.5
1945	18.2
1945	15.6
1945	18.0
1945	19.4
1945	20.4
1945	19.0
1945	23.6
1945	22.0
1945	20.4
1945	23.0
1945	26.0
1945	26.0
1945	24.0
1945	23.8
1945	23.2
1945	24.0
1945	22.4
1945	21.0
1945	22.0
1945	22.0
1945	19.4
1945	19.8
1945	18.2
1945	20.2
1945	19.4
1945	18.6
1945	19.0
1945	19.0
1945	17.5
1945	16.7
1945	20.8
1945	18.6
1945	16.3
1945	16.0
1945	13.5
1945	14.3
1945	15.0
1945	19.2
1945	17.0
1945	13.8
1945	15.0
1945	15.0
1945	14.0
1945	12.0
1945	13.8
1945	15.6
1945	16.2
1945	16.0
1945	16.7
1945	17.2
1945	16.8
1945	14.4
1945	14.0
1945	14.2
1945	17.1
1945	15.0
1945	13.6
1945	14.0
1945	10.2
1945	8.6
1945	9.8
1945	8.4
1945	8.6
1945	9.0
1945	8.8
1945	9.4
1945	11.6
1945	13.4
1945	11.2
1945	10.0
1945	7.4
1945	11.0
1945	11.2
1945	12.4
1945	7.8
1945	7.2
1945	7.2
1945	8.2
1945	9.8
1945	8.0
1945	8.0
1945	9.0
1945	6.0
1945	5.0
1945	5.0
1945	6.4
1945	9.0
1945	12.0
1945	10.6
1945	10.0
1945	10.5
1945	7.4
1945	6.2
1945	8.0
1945	8.8
1945	10.0
1945	9.8
1945	4.8
1945	5.2
1945	4.2
1945	4.2
1945	5.4
1945	8.4
1945	7.2
1945	0.8
1945	1.0
1945	2.0
1945	3.4
1945	3.2
1945	4.8
1945	4.4
1945	5.8
1945	5.6
1945	2.0
1945	0.2
1945	1.4
1945	0.0
1945	2.2
1945	1.8
1945	1.8
1945	3.4
1945	2.4
1945	2.0
1945	2.8
1945	0.4
1945	0.8
1945	3.8
1945	3.6
1945	3.6
1945	3.2
1945	1.2
1945	-1.6
1945	-1.6
1945	-1.1
1945	0.8
1945	-0.8
1945	-3.0
1945	-0.6
1945	-2.4
1945	-2.6
1945	-2.2
1945	0.0
1945	3.6
1945	3.8
1945	3.8
1945	2.4
1945	2.2
1945	-1.0
1945	-3.4
1945	-0.4
1945	1.0
1945	1.6
1945	2.5
1945	1.2
1945	-1.2
1945	-3.0
1946	-2.8
1946	-2.4
1946	-5.0
1946	2.0
1946	6.2
1946	5.5
1946	4.0
1946	3.0
1946	3.0
1946	3.0
1946	3.0
1946	-4.4
1946	-2.8
1946	-2.0
1946	-3.2
1946	-4.8
1946	-1.5
1946	-1.8
1946	-1.5
1946	-2.0
1946	-1.8
1946	-4.8
1946	-0.6
1946	0.8
1946	0.0
1946	-0.2
1946	-0.6
1946	1.0
1946	1.2
1946	1.6
1946	1.8
1946	1.2
1946	3.5
1946	3.0
1946	2.0
1946	1.2
1946	-0.2
1946	-0.2
1946	0.8
1946	-1.4
1946	-2.0
1946	1.0
1946	-10.0
1946	-5.0
1946	-0.2
1946	3.8
1946	5.6
1946	1.4
1946	0.2
1946	-4.4
1946	-3.0
1946	-6.6
1946	-7.0
1946	-2.4
1946	-2.6
1946	-6.0
1946	-7.2
1946	-9.6
1946	-6.2
1946	-4.6
1946	-3.0
1946	1.0
1946	0.0
1946	0.0
1946	-1.6
1946	1.0
1946	0.6
1946	-0.4
1946	0.0
1946	-0.2
1946	-2.2
1946	-5.2
1946	-8.0
1946	-7.0
1946	-3.0
1946	2.0
1946	3.0
1946	4.0
1946	7.6
1946	6.5
1946	8.2
1946	5.8
1946	8.0
1946	5.0
1946	7.8
1946	7.0
1946	10.0
1946	10.8
1946	12.2
1946	9.6
1946	7.6
1946	12.0
1946	15.6
1946	16.0
1946	19.0
1946	14.6
1946	8.0
1946	13.8
1946	9.0
1946	5.2
1946	4.2
1946	1.8
1946	7.0
1946	9.8
1946	9.0
1946	8.6
1946	10.8
1946	10.0
1946	10.0
1946	9.8
1946	12.0
1946	13.0
1946	13.0
1946	10.0
1946	11.0
1946	13.6
1946	16.8
1946	8.4
1946	10.6
1946	9.0
1946	10.0
1946	9.2
1946	7.0
1946	12.2
1946	12.0
1946	10.6
1946	16.6
1946	11.6
1946	11.0
1946	10.0
1946	9.4
1946	11.2
1946	11.0
1946	9.4
1946	6.4
1946	8.8
1946	12.6
1946	14.2
1946	11.4
1946	17.0
1946	16.2
1946	12.8
1946	14.6
1946	16.4
1946	17.4
1946	18.6
1946	21.4
1946	23.5
1946	26.0
1946	22.6
1946	24.5
1946	20.4
1946	17.2
1946	15.6
1946	17.0
1946	19.8
1946	19.2
1946	17.6
1946	19.0
1946	18.0
1946	17.4
1946	18.4
1946	17.8
1946	18.8
1946	16.6
1946	15.4
1946	13.4
1946	19.2
1946	15.6
1946	15.0
1946	17.6
1946	18.5
1946	18.6
1946	23.0
1946	21.6
1946	22.0
1946	20.4
1946	18.0
1946	19.5
1946	19.6
1946	19.8
1946	19.5
1946	21.8
1946	25.6
1946	24.8
1946	25.7
1946	22.2
1946	21.4
1946	21.4
1946	21.8
1946	21.2
1946	20.8
1946	22.0
1946	23.8
1946	23.0
1946	21.5
1946	22.2
1946	23.0
1946	24.5
1946	25.5
1946	25.0
1946	25.2
1946	22.2
1946	22.5
1946	24.6
1946	25.6
1946	23.8
1946	24.6
1946	24.0
1946	22.6
1946	21.0
1946	19.0
1946	19.0
1946	22.0
1946	19.0
1946	17.8
1946	21.2
1946	22.0
1946	22.2
1946	19.2
1946	20.5
1946	20.4
1946	22.0
1946	21.0
1946	20.6
1946	17.8
1946	18.6
1946	19.0
1946	19.0
1946	20.0
1946	18.6
1946	18.2
1946	15.8
1946	21.2
1946	22.4
1946	23.0
1946	21.0
1946	17.2
1946	14.6
1946	15.2
1946	15.5
1946	17.8
1946	16.2
1946	18.2
1946	18.4
1946	15.2
1946	17.0
1946	15.0
1946	15.4
1946	15.6
1946	18.6
1946	17.2
1946	16.5
1946	15.4
1946	16.0
1946	16.2
1946	15.5
1946	14.0
1946	17.6
1946	16.4
1946	14.8
1946	14.0
1946	12.6
1946	12.0
1946	14.0
1946	16.6
1946	14.4
1946	14.5
1946	14.8
1946	17.6
1946	15.0
1946	14.0
1946	11.0
1946	10.6
1946	8.6
1946	8.6
1946	10.2
1946	10.2
1946	9.4
1946	9.5
1946	9.8
1946	11.6
1946	12.0
1946	13.8
1946	10.8
1946	7.2
1946	9.6
1946	9.0
1946	11.4
1946	9.4
1946	10.0
1946	10.0
1946	7.8
1946	7.0
1946	5.6
1946	1.2
1946	2.2
1946	6.8
1946	5.2
1946	6.8
1946	6.5
1946	7.0
1946	5.6
1946	5.4
1946	5.4
1946	6.0
1946	8.6
1946	6.4
1946	4.4
1946	6.0
1946	6.0
1946	6.0
1946	4.0
1946	2.5
1946	0.4
1946	7.4
1946	7.8
1946	-0.8
1946	-1.0
1946	-2.0
1946	0.6
1946	1.5
1946	-0.8
1946	0.4
1946	3.0
1946	6.0
1946	6.0
1946	6.4
1946	7.2
1946	7.2
1946	6.8
1946	7.2
1946	7.2
1946	5.0
1946	5.0
1946	5.2
1946	5.2
1946	5.0
1946	4.4
1946	4.0
1946	4.5
1946	4.6
1946	3.4
1946	3.4
1946	1.8
1946	1.4
1946	0.8
1946	-0.8
1946	-2.2
1946	-4.6
1946	-5.0
1946	-4.2
1946	-2.6
1946	0.4
1946	1.6
1946	-2.2
1946	-0.4
1946	0.5
1946	-0.8
1946	2.0
1946	2.2
1946	2.4
1946	2.0
1946	1.2
1946	0.6
1947	0.2
1947	0.2
1947	-1.0
1947	-1.5
1947	-3.6
1947	-4.0
1947	-4.2
1947	-3.0
1947	-3.0
1947	-4.8
1947	-6.4
1947	-7.0
1947	-7.8
1947	-0.4
1947	-0.2
1947	4.8
1947	6.4
1947	5.4
1947	2.0
1947	0.4
1947	-1.0
1947	-3.2
1947	-4.5
1947	-4.4
1947	-5.6
1947	-6.0
1947	-5.8
1947	-3.4
1947	-3.0
1947	-1.5
1947	-2.0
1947	-1.8
1947	-3.4
1947	-5.0
1947	-5.0
1947	-10.4
1947	-11.2
1947	-11.2
1947	-8.0
1947	-8.4
1947	-5.5
1947	-6.0
1947	-7.0
1947	-6.6
1947	-5.2
1947	-5.4
1947	-5.0
1947	-4.2
1947	-3.5
1947	-5.0
1947	-4.6
1947	-6.6
1947	-9.4
1947	-9.6
1947	-11.4
1947	-10.6
1947	-12.0
1947	-12.6
1947	-12.8
1947	-8.2
1947	-8.8
1947	-6.4
1947	0.0
1947	-1.8
1947	-9.8
1947	-10.0
1947	-4.8
1947	-5.8
1947	-4.8
1947	-2.8
1947	-2.6
1947	-2.0
1947	-2.6
1947	-2.0
1947	3.4
1947	0.9
1947	1.6
1947	3.0
1947	1.0
1947	1.0
1947	-1.8
1947	1.0
1947	1.0
1947	5.2
1947	4.8
1947	6.4
1947	4.0
1947	6.0
1947	2.8
1947	1.0
1947	2.6
1947	2.4
1947	3.0
1947	5.0
1947	5.0
1947	3.0
1947	8.4
1947	6.0
1947	5.0
1947	5.0
1947	5.4
1947	11.0
1947	10.0
1947	9.4
1947	11.0
1947	14.8
1947	12.6
1947	9.0
1947	10.0
1947	11.6
1947	15.4
1947	13.8
1947	14.6
1947	11.4
1947	14.0
1947	10.4
1947	12.0
1947	9.6
1947	6.4
1947	7.8
1947	6.8
1947	5.2
1947	9.8
1947	12.6
1947	15.2
1947	17.8
1947	18.5
1947	19.2
1947	22.4
1947	18.5
1947	21.5
1947	21.4
1947	22.4
1947	22.4
1947	20.0
1947	19.0
1947	22.0
1947	12.6
1947	17.2
1947	14.4
1947	16.4
1947	21.2
1947	20.6
1947	20.2
1947	19.3
1947	19.2
1947	22.8
1947	15.0
1947	21.0
1947	20.6
1947	20.2
1947	18.8
1947	17.4
1947	15.0
1947	12.6
1947	12.6
1947	20.0
1947	16.6
1947	16.2
1947	17.2
1947	18.6
1947	19.0
1947	18.0
1947	13.0
1947	17.6
1947	19.0
1947	21.4
1947	23.6
1947	23.4
1947	24.0
1947	25.5
1947	24.4
1947	25.2
1947	25.4
1947	23.0
1947	24.5
1947	26.5
1947	27.8
1947	27.4
1947	29.2
1947	32.2
1947	29.0
1947	27.0
1947	23.8
1947	23.2
1947	25.0
1947	22.0
1947	19.0
1947	20.4
1947	19.8
1947	20.0
1947	17.8
1947	20.0
1947	16.8
1947	23.2
1947	22.6
1947	23.0
1947	23.0
1947	22.6
1947	21.5
1947	22.0
1947	23.2
1947	26.0
1947	30.0
1947	28.8
1947	25.0
1947	24.0
1947	22.2
1947	22.0
1947	23.0
1947	23.0
1947	25.0
1947	19.6
1947	21.0
1947	26.0
1947	26.2
1947	25.8
1947	27.0
1947	22.8
1947	19.0
1947	19.0
1947	22.0
1947	22.2
1947	25.0
1947	23.2
1947	28.2
1947	25.0
1947	26.2
1947	24.8
1947	21.2
1947	20.0
1947	18.8
1947	21.4
1947	22.0
1947	21.0
1947	23.0
1947	23.2
1947	24.0
1947	19.8
1947	16.4
1947	17.0
1947	17.6
1947	19.0
1947	19.4
1947	20.8
1947	18.0
1947	16.8
1947	20.0
1947	22.4
1947	20.4
1947	20.5
1947	19.0
1947	16.8
1947	19.0
1947	20.0
1947	19.8
1947	19.2
1947	19.0
1947	23.2
1947	25.0
1947	19.2
1947	16.6
1947	15.0
1947	19.0
1947	17.0
1947	15.0
1947	16.0
1947	16.5
1947	15.4
1947	16.2
1947	17.2
1947	11.6
1947	10.4
1947	8.0
1947	8.0
1947	11.2
1947	13.2
1947	15.8
1947	14.6
1947	12.8
1947	8.2
1947	10.2
1947	12.0
1947	14.4
1947	15.4
1947	16.0
1947	14.0
1947	13.8
1947	11.0
1947	7.6
1947	5.6
1947	5.0
1947	13.6
1947	12.6
1947	4.8
1947	4.8
1947	5.4
1947	4.6
1947	8.0
1947	6.4
1947	6.8
1947	5.2
1947	5.0
1947	3.0
1947	3.5
1947	7.4
1947	8.0
1947	9.5
1947	7.4
1947	6.0
1947	2.0
1947	2.4
1947	1.6
1947	2.6
1947	2.0
1947	1.8
1947	3.0
1947	-0.6
1947	-2.6
1947	-3.6
1947	-3.0
1947	-1.2
1947	-2.8
1947	-4.8
1947	3.4
1947	3.8
1947	3.4
1947	3.2
1947	1.2
1947	1.0
1947	-0.4
1947	-2.6
1947	2.0
1947	3.8
1947	5.0
1947	2.0
1947	5.2
1947	5.2
1947	3.5
1947	3.2
1947	4.5
1947	4.2
1947	3.0
1947	1.8
1947	0.6
1947	1.6
1947	2.0
1947	1.0
1947	-0.8
1947	-1.2
1947	-1.0
1947	-1.6
1947	-1.0
1947	1.0
1947	0.8
1947	-2.6
1947	-4.8
1947	-3.0
1947	4.6
1947	3.6
1947	1.8
1947	-6.0
1947	-5.6
1947	-6.0
1947	-8.5
1948	-10.0
1948	-1.4
1948	0.0
1948	-1.4
1948	1.0
1948	0.0
1948	-4.4
1948	-6.2
1948	-7.4
1948	-10.0
1948	-10.4
1948	-1.5
1948	1.0
1948	-3.8
1948	-8.6
1948	-10.2
1948	-7.8
1948	0.0
1948	2.0
1948	0.5
1948	-0.6
1948	-3.0
1948	-4.8
1948	-6.2
1948	-3.0
1948	1.0
1948	1.0
1948	1.2
1948	1.6
1948	1.6
1948	3.2
1948	4.6
1948	2.8
1948	4.4
1948	3.0
1948	0.0
1948	-3.4
1948	-2.4
1948	-1.6
1948	-2.0
1948	-2.2
1948	-1.0
1948	-1.8
1948	-2.0
1948	-2.0
1948	-2.4
1948	-2.2
1948	-4.0
1948	-3.8
1948	-4.2
1948	-4.0
1948	-2.2
1948	-2.8
1948	0.6
1948	0.8
1948	3.0
1948	4.5
1948	2.6
1948	5.0
1948	0.5
1948	5.8
1948	6.6
1948	4.2
1948	4.6
1948	3.0
1948	4.0
1948	2.0
1948	1.8
1948	6.0
1948	7.6
1948	-0.2
1948	4.0
1948	7.5
1948	8.2
1948	7.0
1948	2.0
1948	-3.8
1948	0.8
1948	2.2
1948	5.4
1948	6.0
1948	7.2
1948	5.2
1948	6.5
1948	6.0
1948	9.0
1948	14.0
1948	10.4
1948	14.5
1948	14.0
1948	11.4
1948	10.6
1948	10.0
1948	10.5
1948	10.0
1948	9.8
1948	7.0
1948	6.0
1948	7.5
1948	10.2
1948	10.8
1948	10.0
1948	9.4
1948	9.0
1948	10.8
1948	12.0
1948	16.0
1948	17.0
1948	17.6
1948	19.0
1948	15.2
1948	11.5
1948	14.0
1948	14.0
1948	10.0
1948	10.0
1948	13.0
1948	11.2
1948	8.8
1948	9.6
1948	8.0
1948	7.6
1948	10.0
1948	7.8
1948	10.2
1948	13.0
1948	14.4
1948	21.0
1948	16.0
1948	15.8
1948	15.0
1948	14.2
1948	18.0
1948	16.2
1948	20.0
1948	18.6
1948	19.5
1948	16.6
1948	16.0
1948	19.2
1948	16.0
1948	15.0
1948	12.0
1948	10.2
1948	14.2
1948	16.6
1948	17.0
1948	16.2
1948	15.0
1948	16.5
1948	10.6
1948	11.5
1948	16.4
1948	19.2
1948	16.0
1948	17.0
1948	19.5
1948	19.4
1948	21.0
1948	21.0
1948	22.8
1948	18.0
1948	20.0
1948	17.6
1948	21.0
1948	20.6
1948	16.2
1948	22.5
1948	20.0
1948	18.8
1948	18.2
1948	16.6
1948	17.2
1948	19.0
1948	19.0
1948	21.0
1948	17.2
1948	14.6
1948	23.0
1948	21.0
1948	22.0
1948	21.5
1948	19.5
1948	20.6
1948	20.4
1948	21.4
1948	21.4
1948	21.0
1948	21.5
1948	19.6
1948	22.2
1948	22.0
1948	23.0
1948	23.0
1948	20.0
1948	17.8
1948	18.0
1948	19.6
1948	22.0
1948	21.2
1948	21.0
1948	21.0
1948	21.4
1948	21.2
1948	20.0
1948	20.0
1948	22.0
1948	23.0
1948	26.8
1948	27.0
1948	25.8
1948	28.4
1948	30.6
1948	29.6
1948	29.4
1948	20.5
1948	19.6
1948	19.4
1948	19.6
1948	20.8
1948	22.0
1948	19.0
1948	19.4
1948	19.5
1948	19.5
1948	20.8
1948	19.0
1948	17.6
1948	20.0
1948	20.0
1948	17.0
1948	19.0
1948	15.8
1948	18.2
1948	19.0
1948	18.0
1948	17.8
1948	17.6
1948	16.4
1948	17.0
1948	13.2
1948	17.0
1948	17.5
1948	19.5
1948	19.8
1948	16.8
1948	18.5
1948	17.6
1948	18.0
1948	17.0
1948	19.8
1948	19.0
1948	19.6
1948	18.0
1948	18.0
1948	21.0
1948	18.0
1948	15.6
1948	15.8
1948	11.6
1948	14.6
1948	14.0
1948	11.0
1948	9.6
1948	9.2
1948	8.2
1948	10.0
1948	10.0
1948	8.5
1948	10.2
1948	12.6
1948	18.5
1948	17.0
1948	14.0
1948	10.0
1948	15.6
1948	15.0
1948	8.4
1948	11.8
1948	12.4
1948	12.2
1948	10.0
1948	6.0
1948	6.5
1948	7.4
1948	10.0
1948	10.0
1948	11.0
1948	11.0
1948	10.8
1948	9.5
1948	12.0
1948	11.0
1948	9.8
1948	12.6
1948	9.4
1948	9.4
1948	5.4
1948	9.2
1948	9.6
1948	5.0
1948	2.2
1948	4.0
1948	3.2
1948	2.5
1948	3.0
1948	3.5
1948	6.8
1948	9.2
1948	9.0
1948	6.6
1948	2.0
1948	2.0
1948	0.2
1948	3.0
1948	0.0
1948	-1.2
1948	0.0
1948	2.0
1948	1.2
1948	4.8
1948	6.8
1948	6.4
1948	4.6
1948	7.8
1948	8.2
1948	6.8
1948	0.0
1948	-3.0
1948	0.0
1948	1.0
1948	3.8
1948	1.8
1948	4.0
1948	5.6
1948	7.0
1948	5.0
1948	6.4
1948	9.6
1948	8.6
1948	3.0
1948	7.2
1948	8.2
1948	7.0
1948	5.2
1948	6.0
1948	1.4
1948	2.8
1948	4.2
1948	7.8
1948	7.0
1948	4.4
1948	4.2
1948	4.6
1948	5.0
1948	3.5
1948	1.0
1948	3.5
1948	1.4
1948	2.6
1948	2.5
1948	2.0
1948	1.0
1948	3.0
1948	4.2
1948	3.4
1949	3.4
1949	4.4
1949	4.4
1949	3.4
1949	3.0
1949	3.6
1949	5.0
1949	4.4
1949	0.0
1949	3.6
1949	4.2
1949	3.0
1949	1.0
1949	6.0
1949	2.8
1949	0.2
1949	-3.0
1949	0.8
1949	1.8
1949	4.8
1949	1.8
1949	-4.4
1949	0.0
1949	5.2
1949	4.2
1949	4.0
1949	4.0
1949	5.6
1949	5.0
1949	4.8
1949	1.2
1949	-1.8
1949	0.0
1949	5.4
1949	5.4
1949	3.4
1949	2.2
1949	2.8
1949	2.0
1949	2.0
1949	2.0
1949	1.5
1949	1.5
1949	1.2
1949	6.8
1949	5.8
1949	8.8
1949	8.8
1949	6.8
1949	3.6
1949	6.4
1949	5.0
1949	8.0
1949	7.2
1949	5.2
1949	3.2
1949	2.2
1949	1.0
1949	-2.0
1949	-2.0
1949	-5.0
1949	-3.2
1949	-5.0
1949	-4.8
1949	0.8
1949	1.8
1949	1.0
1949	1.6
1949	3.0
1949	3.0
1949	0.4
1949	4.0
1949	3.8
1949	4.0
1949	3.0
1949	0.0
1949	0.0
1949	1.6
1949	2.6
1949	4.0
1949	4.4
1949	10.2
1949	12.6
1949	11.0
1949	7.0
1949	7.0
1949	9.8
1949	8.4
1949	11.2
1949	11.6
1949	5.0
1949	5.4
1949	7.5
1949	10.6
1949	9.8
1949	8.5
1949	7.4
1949	3.6
1949	1.8
1949	6.8
1949	8.2
1949	4.5
1949	1.6
1949	4.0
1949	5.0
1949	15.2
1949	17.8
1949	12.6
1949	10.6
1949	9.4
1949	11.5
1949	9.8
1949	10.0
1949	14.5
1949	13.8
1949	13.8
1949	16.0
1949	15.0
1949	13.6
1949	11.6
1949	12.0
1949	13.8
1949	16.0
1949	21.0
1949	17.0
1949	18.6
1949	14.5
1949	11.6
1949	11.0
1949	12.0
1949	13.0
1949	19.0
1949	19.0
1949	20.4
1949	20.0
1949	18.0
1949	20.4
1949	22.0
1949	21.6
1949	21.6
1949	19.6
1949	17.6
1949	17.2
1949	19.0
1949	18.0
1949	15.6
1949	14.6
1949	15.8
1949	19.0
1949	18.0
1949	16.2
1949	14.0
1949	11.5
1949	20.0
1949	22.0
1949	18.2
1949	18.5
1949	20.0
1949	23.6
1949	21.2
1949	19.0
1949	17.2
1949	15.2
1949	21.4
1949	20.2
1949	19.2
1949	17.6
1949	15.8
1949	10.8
1949	15.6
1949	14.0
1949	13.0
1949	14.0
1949	12.5
1949	19.0
1949	19.0
1949	17.0
1949	14.8
1949	16.0
1949	17.6
1949	22.5
1949	24.0
1949	23.6
1949	24.4
1949	25.0
1949	24.6
1949	25.0
1949	25.5
1949	22.4
1949	22.0
1949	26.6
1949	25.5
1949	24.0
1949	19.0
1949	19.0
1949	19.6
1949	20.5
1949	19.6
1949	20.5
1949	21.0
1949	22.2
1949	20.2
1949	20.2
1949	24.4
1949	26.4
1949	22.0
1949	21.2
1949	19.8
1949	16.4
1949	15.0
1949	16.5
1949	19.6
1949	18.9
1949	19.0
1949	20.0
1949	19.5
1949	18.0
1949	23.0
1949	23.4
1949	20.0
1949	22.2
1949	19.6
1949	19.0
1949	16.5
1949	19.8
1949	18.6
1949	18.2
1949	17.0
1949	15.6
1949	12.0
1949	16.0
1949	16.8
1949	19.2
1949	21.5
1949	19.0
1949	21.0
1949	20.6
1949	21.6
1949	20.6
1949	22.2
1949	21.0
1949	17.5
1949	19.2
1949	20.4
1949	18.8
1949	19.5
1949	20.0
1949	18.2
1949	18.6
1949	21.0
1949	19.6
1949	20.6
1949	21.0
1949	18.6
1949	16.4
1949	17.0
1949	19.2
1949	21.0
1949	20.0
1949	19.0
1949	19.0
1949	17.6
1949	16.0
1949	17.0
1949	14.8
1949	15.6
1949	17.6
1949	19.0
1949	15.8
1949	15.8
1949	18.0
1949	17.0
1949	14.4
1949	15.0
1949	14.0
1949	15.2
1949	12.0
1949	14.4
1949	9.0
1949	7.4
1949	7.2
1949	7.2
1949	8.2
1949	10.8
1949	11.4
1949	13.0
1949	15.0
1949	15.2
1949	15.0
1949	15.8
1949	13.8
1949	13.6
1949	13.2
1949	14.0
1949	13.0
1949	11.2
1949	10.6
1949	9.4
1949	11.6
1949	11.5
1949	2.6
1949	3.0
1949	0.4
1949	5.4
1949	5.6
1949	5.0
1949	10.0
1949	9.5
1949	7.6
1949	6.2
1949	8.4
1949	8.5
1949	9.5
1949	9.0
1949	5.2
1949	6.4
1949	7.6
1949	6.6
1949	4.4
1949	6.0
1949	6.8
1949	6.8
1949	5.0
1949	7.0
1949	7.6
1949	7.0
1949	7.0
1949	5.2
1949	4.0
1949	2.4
1949	1.4
1949	2.0
1949	-0.6
1949	2.0
1949	6.0
1949	6.6
1949	4.0
1949	3.6
1949	0.6
1949	0.8
1949	0.0
1949	7.5
1949	5.5
1949	2.8
1949	3.0
1949	1.8
1949	2.0
1949	5.4
1949	5.4
1949	3.4
1949	4.4
1949	4.2
1949	4.0
1949	5.2
1949	6.6
1949	3.8
1949	3.8
1949	1.6
1949	1.6
1949	1.8
1949	2.0
1949	1.0
1949	2.6
1949	2.6
1949	-1.0
1950	-0.2
1950	1.5
1950	1.2
1950	-4.3
1950	-11.0
1950	-11.0
1950	-5.4
1950	-3.0
1950	-2.5
1950	-9.8
1950	-4.9
1950	-2.0
1950	0.6
1950	2.5
1950	1.0
1950	2.0
1950	-6.8
1950	-5.9
1950	-6.5
1950	1.0
1950	3.9
1950	2.2
1950	1.8
1950	1.3
1950	1.0
1950	0.5
1950	0.1
1950	-1.0
1950	-1.5
1950	-2.8
1950	-3.9
1950	-0.4
1950	-0.5
1950	-0.2
1950	1.0
1950	1.8
1950	1.5
1950	1.3
1950	1.2
1950	1.3
1950	1.0
1950	1.0
1950	-0.8
1950	-0.8
1950	-1.1
1950	-3.8
1950	0.9
1950	5.4
1950	5.8
1950	4.0
1950	3.0
1950	1.9
1950	3.2
1950	3.5
1950	0.6
1950	-0.5
1950	-3.0
1950	-0.8
1950	-1.0
1950	-0.8
1950	-1.8
1950	1.2
1950	6.0
1950	9.6
1950	10.1
1950	8.2
1950	2.9
1950	2.5
1950	1.9
1950	1.5
1950	0.5
1950	-3.0
1950	-1.0
1950	1.2
1950	3.3
1950	4.0
1950	9.1
1950	12.0
1950	11.0
1950	7.3
1950	7.0
1950	6.0
1950	3.5
1950	5.3
1950	9.0
1950	9.5
1950	8.0
1950	6.0
1950	5.8
1950	10.0
1950	9.8
1950	7.2
1950	8.0
1950	9.0
1950	6.7
1950	9.3
1950	10.3
1950	8.1
1950	6.3
1950	8.8
1950	5.9
1950	7.8
1950	7.2
1950	5.3
1950	11.4
1950	10.1
1950	6.5
1950	6.8
1950	8.8
1950	13.0
1950	12.6
1950	16.4
1950	13.4
1950	11.6
1950	9.0
1950	7.8
1950	9.8
1950	8.2
1950	6.8
1950	11.3
1950	13.3
1950	16.0
1950	16.0
1950	14.0
1950	16.7
1950	16.7
1950	17.5
1950	16.8
1950	17.8
1950	16.8
1950	19.5
1950	20.0
1950	22.0
1950	18.6
1950	9.0
1950	13.0
1950	10.8
1950	12.0
1950	14.8
1950	17.4
1950	13.3
1950	16.0
1950	13.6
1950	12.3
1950	17.5
1950	17.1
1950	14.1
1950	16.0
1950	17.8
1950	15.3
1950	13.5
1950	13.5
1950	20.5
1950	24.7
1950	24.9
1950	26.5
1950	24.3
1950	25.8
1950	26.0
1950	23.6
1950	14.0
1950	13.3
1950	16.9
1950	18.0
1950	15.8
1950	19.8
1950	20.0
1950	19.7
1950	21.6
1950	22.0
1950	19.4
1950	22.0
1950	20.1
1950	18.4
1950	17.8
1950	17.7
1950	23.0
1950	22.8
1950	20.3
1950	21.0
1950	20.3
1950	18.4
1950	19.0
1950	17.6
1950	17.6
1950	20.0
1950	17.8
1950	17.5
1950	24.1
1950	19.5
1950	20.6
1950	17.2
1950	17.0
1950	17.5
1950	18.0
1950	21.2
1950	22.0
1950	24.8
1950	21.7
1950	21.0
1950	22.6
1950	24.5
1950	23.2
1950	19.8
1950	20.4
1950	21.0
1950	19.7
1950	19.2
1950	16.0
1950	17.8
1950	20.2
1950	21.0
1950	22.2
1950	21.8
1950	20.1
1950	21.5
1950	22.5
1950	21.2
1950	20.2
1950	20.7
1950	23.0
1950	23.2
1950	23.5
1950	22.1
1950	22.2
1950	21.5
1950	21.9
1950	22.0
1950	22.7
1950	23.6
1950	20.9
1950	21.1
1950	22.1
1950	19.8
1950	18.3
1950	17.0
1950	16.3
1950	18.8
1950	18.8
1950	20.5
1950	19.3
1950	17.5
1950	17.5
1950	16.1
1950	15.8
1950	16.7
1950	17.4
1950	18.5
1950	17.5
1950	17.0
1950	17.1
1950	14.0
1950	16.7
1950	15.1
1950	15.1
1950	15.5
1950	16.8
1950	16.9
1950	17.4
1950	16.7
1950	16.8
1950	16.0
1950	14.7
1950	15.4
1950	14.9
1950	13.8
1950	12.1
1950	12.6
